,date,AvgSolar,AvgWindDir,AvgWindSpeed,Beam_temperature_corrected,NH4_mean,NO3_mean,PO4_mean,SiO2_mean,doy,doy_numeric,month,monthname,synconc,year,year_numeric,temp,lindex,log_syn,Beam_temperature_corrected_interpolated_flag,Beam_temperature_corrected_filled,Beam_temperature_corrected_interpolated,Beam_temperature_corrected_std,daily_index,synconc_interpolated_flag,synconc_filled,synconc_interpolated,synconc_std
290,2004-02-24,,,,,,,,,,55,,,,2004,,,290,,True,,2.0046624798640766,1.553839055785731,290,True,,991.6543445924252,901.2071951307796
291,2004-02-25,,,,,,,,,,56,,,,2004,,,291,,True,,1.999160255810527,1.5838203829020507,291,True,,990.7784646706926,954.1328952911787
292,2004-02-26,,,,,,,,,,57,,,,2004,,,292,,True,,2.091269226886134,1.6809100045049246,292,True,,1043.8180455732643,987.0828808716992
293,2004-02-27,,,,,,,,,,58,,,,2004,,,293,,True,,2.3699123719621316,1.7303032569788792,293,True,,1101.221798664979,922.7040555900763
294,2004-02-28,,,,,,,,,,59,,,,2004,,,294,,True,,2.4101352650042815,1.7439423882255967,294,True,,1108.3800951530914,779.2920080599827
295,2004-02-29,,,,,,,,,,60,,,,2004,,,295,,True,,2.46235602382477,1.8732613868821792,295,True,,950.9748108308573,805.3953124345325
296,2004-03-01,,,,,,,,,,61,,,,2004,,,296,,True,,2.443720701666565,1.913451276724695,296,True,,892.781536362048,643.8681709809388
297,2004-03-02,,,,,,,,,,62,,,,2004,,,297,,True,,2.44998241883734,1.8633603852370857,297,True,,831.9266663951106,524.5262431696735
298,2004-03-03,,,,,,,,,,63,,,,2004,,,298,,True,,2.376483922101045,1.7832487341481247,298,True,,811.2393355133031,554.187047040904
299,2004-03-04,,,,,,,,,,64,,,,2004,,,299,,True,,2.3303039158287135,1.7750838456445843,299,True,,773.9495579057234,518.6392749573832
300,2004-03-05,,,,,,,,,,65,,,,2004,,,300,,True,,2.40954789562417,1.8843597267987988,300,True,,757.1122279805215,475.043932548796
301,2004-03-06,,,,,,,,,,66,,,,2004,,,301,,True,,2.280760644868197,1.7794291212414786,301,True,,749.1882020603886,488.16971955489805
302,2004-03-07,,,,,,,,,,67,,,,2004,,,302,,True,,2.8364051184565633,1.98261626171505,302,True,,723.3422497811397,453.14034392449713
303,2004-03-08,,,,,,,,,,68,,,,2004,,,303,,True,,2.7441430763888883,1.6752490623645657,303,True,,661.7681418943973,448.03001241062657
304,2004-03-09,,,,,,,,,,69,,,,2004,,,304,,True,,2.9544688453644836,1.7565985646988258,304,True,,670.6285320166744,510.1114348982997
305,2004-03-10,,,,,,,,,,70,,,,2004,,,305,,True,,3.099183506667454,1.7033369445001132,305,True,,697.5785905846536,592.2338595610934
306,2004-03-11,,,,,,,,,,71,,,,2004,,,306,,True,,3.211502133664119,1.4081036516993823,306,True,,682.9036206006554,596.262186840435
307,2004-03-12,,,,,,,,,,72,,,,2004,,,307,,True,,3.3687940640548506,1.4346301783963675,307,True,,666.8562721156936,557.4652890920923
308,2004-03-13,,,,,,,,,,73,,,,2004,,,308,,True,,3.4229539716199016,1.781174479784888,308,True,,677.518978649616,596.0676223674541
309,2004-03-14,,,,,,,,,,74,,,,2004,,,309,,True,,3.4588656878543085,1.6361286199552645,309,True,,697.1243486193418,647.7741079371206
310,2004-03-15,,,,,,,,,,75,,,,2004,,,310,,True,,3.532963946169045,1.6079911551800514,310,True,,757.8683976156707,665.3885617346536
311,2004-03-16,,,,,,,,,,76,,,,2004,,,311,,True,,3.616657703455722,1.7043905377830504,311,True,,747.1806712029146,691.5255202311923
312,2004-03-17,,,,,,,,,,77,,,,2004,,,312,,True,,3.6602509072587504,1.722523029743105,312,True,,725.02406482906,552.7370255039217
313,2004-03-18,,,,,,,,,,78,,,,2004,,,313,,True,,3.9298280662878784,1.8402338679360593,313,True,,713.2107030056585,562.7226844028461
314,2004-03-19,,,,,,,,,,79,,,,2004,,,314,,True,,4.0423688762626275,1.8921054070477772,314,True,,686.0737323350681,541.923828734791
315,2004-03-20,,,,,,,,,,80,,,,2004,,,315,,True,,4.131723983083089,1.8421755908559014,315,True,,699.0572298270617,654.991020228988
316,2004-03-21,,,,,,,,,,81,,,,2004,,,316,,True,,4.178594336540652,1.8326608698359748,316,True,,814.5937662765934,727.3503143845508
317,2004-03-22,,,,,,,,,,82,,,,2004,,,317,,True,,4.285271522104058,1.9443746549441843,317,True,,944.3995586008107,855.8750856654898
318,2004-03-23,,,,,,,,,,83,,,,2004,,,318,,True,,4.28175775421477,1.990173739332401,318,True,,898.3579687566946,933.9464782215268
319,2004-03-24,,,,,,,,,,84,,,,2004,,,319,,True,,4.307309011387942,1.9511143504221173,319,True,,845.3849014001623,988.7000656134151
320,2004-03-25,,,,,,,,,,85,,,,2004,,,320,,True,,4.396758653100863,1.8603030890015682,320,True,,874.5567698785011,1052.534093396131
321,2004-03-26,,,,,,,,,,86,,,,2004,,,321,,True,,4.425186960653546,1.8345186607386983,321,True,,879.1023240111372,1075.1176543607364
322,2004-03-27,,,,,,,,,,87,,,,2004,,,322,,True,,4.3046255763888865,1.7000906507965132,322,True,,899.6189219778264,1118.0251454366387
323,2004-03-28,,,,,,,,,,88,,,,2004,,,323,,True,,4.455326034722223,1.6083174413001193,323,True,,949.770922854325,1216.2739831749234
324,2004-03-29,,,,,,,,,,89,,,,2004,,,324,,True,,4.637778529647438,1.5767077463417127,324,True,,902.424937323467,1211.6835291319812
325,2004-03-30,,,,,,,,,,90,,,,2004,,,325,,True,,4.95863533143939,1.53800556732844,325,True,,847.7017901654721,1160.4259503339488
326,2004-03-31,,,,,,,,,,91,,,,2004,,,326,,True,,5.065539024068653,1.5433720479918906,326,True,,872.5266412287369,1237.2211336224123
327,2004-04-01,,,,,,,,,,92,,,,2004,,,327,,True,,5.172086237482362,1.4300677958451407,327,True,,879.0894581339338,1320.201287452014
328,2004-04-02,,,,,,,,,,93,,,,2004,,,328,,True,,5.272463622081679,1.3627560954041433,328,True,,838.8352105575714,1212.7105256258258
329,2004-04-03,,,,,,,,,,94,,,,2004,,,329,,True,,5.4157802286718475,1.3549402175930003,329,True,,802.5040227503117,1041.7849215655135
330,2004-04-04,,,,,,,,,,95,,,,2004,,,330,,True,,5.599236539928385,1.3851331484840643,330,True,,798.0483844152327,937.1932271611713
331,2004-04-05,,,,,,,,,,96,,,,2004,,,331,,True,,5.694506222895798,1.3009103009681564,331,True,,807.9466991478954,880.8997574721869
332,2004-04-06,,,,,,,,,,97,,,,2004,,,332,,True,,5.742877399590035,1.5122216117257157,332,True,,801.2310027912966,854.9657888608347
333,2004-04-07,,,,,,,,,,98,,,,2004,,,333,,True,,5.846210685335385,1.3394642002264767,333,True,,736.3837792950011,781.4851945250612
334,2004-04-08,,,,,,,,,,99,,,,2004,,,334,,True,,5.981187596034448,1.391881542820385,334,True,,696.6689814364942,743.5202615976807
335,2004-04-09,,,,,,,,,,100,,,,2004,,,335,,True,,6.153057732714483,1.376324095914063,335,True,,700.3093748980046,760.8204839164191
336,2004-04-10,,,,,,,,,,101,,,,2004,,,336,,True,,6.328614390473706,1.2930360000747303,336,True,,707.3443943134671,857.6704418784806
337,2004-04-11,,,,,,,,,,102,,,,2004,,,337,,True,,6.490792449787032,1.2491963627234879,337,True,,755.875811544476,931.5949207957905
338,2004-04-12,,,,,,,,,,103,,,,2004,,,338,,True,,6.529674484040781,1.1960711694657655,338,True,,877.6259479461633,1066.2355205476567
339,2004-04-13,,,,,,,,,,104,,,,2004,,,339,,True,,6.959104375,1.1248369525097761,339,True,,1022.3486555476933,1265.7754244241828
340,2004-04-14,,,,,,,,,,105,,,,2004,,,340,,True,,7.201314216711263,1.228669336467903,340,True,,1151.744909403403,1463.6403645729533
341,2004-04-15,,,,,,,,,,106,,,,2004,,,341,,True,,7.332565444450699,1.173313104692253,341,True,,1260.7623349863181,1649.4063417844563
342,2004-04-16,,,,,,,,,,107,,,,2004,,,342,,True,,7.492254833333332,1.1394643513026317,342,True,,1272.1209796462067,1648.4291570368698
343,2004-04-17,,,,,,,,,,108,,,,2004,,,343,,True,,7.691331548611113,1.1303846901206234,343,True,,1223.812598229436,1515.2865120186536
344,2004-04-18,,,,,,,,,,109,,,,2004,,,344,,True,,7.875388427083331,1.0916199985662314,344,True,,1174.676536071566,1406.2537711348646
345,2004-04-19,,,,,,,,,,110,,,,2004,,,345,,True,,7.960358812500003,1.1027455035157934,345,True,,1070.377518803777,1317.3070085635352
346,2004-04-20,,,,,,,,,,111,,,,2004,,,346,,True,,8.23562393711433,1.1841747856256142,346,True,,1023.9399196466802,1253.6419307819613
347,2004-04-21,,,,,,,,,,112,,,,2004,,,347,,True,,8.38037361173782,1.018876690864324,347,True,,958.7260228210423,1173.9686532865228
348,2004-04-22,,,,,,,,,,113,,,,2004,,,348,,True,,8.587202447917914,1.0767885714421737,348,True,,900.9923173271338,1081.9782124752317
349,2004-04-23,,,,,,,,,,114,,,,2004,,,349,,True,,8.763804111380109,0.9936166145105216,349,True,,877.9791682229753,1001.4570251104606
350,2004-04-24,,,,,,,,,,115,,,,2004,,,350,,True,,8.970482608098845,1.0657768417179845,350,True,,917.4511231416484,1054.834700687551
351,2004-04-25,,,,,,,,,,116,,,,2004,,,351,,True,,9.14202545566502,1.1303588981586912,351,True,,1007.1944284963706,1142.1985743159694
352,2004-04-26,,,,,,,,,,117,,,,2004,,,352,,True,,9.32778146246356,0.7797192263523236,352,True,,1052.7583801371331,1229.0360916200784
353,2004-04-27,,,,,,,,,,118,,,,2004,,,353,,True,,9.51035321751238,1.1061327720974325,353,True,,1056.890699694521,1250.800667007865
354,2004-04-28,,,,,,,,,,119,,,,2004,,,354,,True,,9.501102637207435,1.0553615255727,354,True,,1015.4896375144525,1152.7879470948003
355,2004-04-29,,,,,,,,,,120,,,,2004,,,355,,True,,9.257213202628988,1.0569903714006017,355,True,,985.3182623883392,1119.0204231757853
356,2004-04-30,,,,,,,,,,121,,,,2004,,,356,,True,,9.321842777350312,1.0384851679680493,356,True,,1043.424195954664,1227.160138545908
357,2004-05-01,,,,,,,,,,122,,,,2004,,,357,,True,,9.449635417112008,0.9951769369849615,357,True,,1122.795891276491,1371.8152632197048
358,2004-05-02,,,,,,,,,,123,,,,2004,,,358,,True,,9.640159622932398,0.8580172972912011,358,True,,1195.968509185944,1559.5898458396898
359,2004-05-03,,,,,,,,,,124,,,,2004,,,359,,True,,9.718246333690182,0.6510873218618416,359,True,,1287.5375735616958,1696.0158131221835
360,2004-05-04,,,,,,,,,,125,,,,2004,,,360,,True,,9.79964617365384,0.6287707168594137,360,True,,1400.30649397912,1984.790784548166
361,2004-05-05,,,,,,,,,,126,,,,2004,,,361,,True,,9.844310992148053,0.7062879516578615,361,True,,1581.9075829629003,2277.789245142157
362,2004-05-06,,,,,0.166523200437916,0.3190612496,0.245632700892857,5.396786632390745,1900-05-07,127,5.0,May,,2004,2004.3479452054794,,362,,True,,10.198142151613952,0.723376194276132,362,True,,1824.6937603362167,2571.046263794282
363,2004-05-07,,,,,,,,,,128,,,,2004,,,363,,True,,10.473466158509694,0.7141824657929196,363,True,,2349.438405260246,3212.725525377632
364,2004-05-08,,,,,,,,,,129,,,,2004,,,364,,True,,10.572824895833334,0.754664254029801,364,True,,2628.1095270507294,3653.5351762223395
365,2004-05-09,,,,,,,,,,130,,,,2004,,,365,,True,,10.648950360553075,0.5751113796617442,365,True,,2619.626018636824,3761.636952455268
366,2004-05-10,,,,,0.207680923273424,0.580811088,0.3138741294642855,2.55611439588689,1900-05-11,131,5.0,May,,2004,2004.358904109589,,366,,True,,11.003312531023019,0.5870595792806234,366,True,,2954.5851727111517,4014.7505636633277
367,2004-05-11,,,,,,,,,,132,,,,2004,,,367,,True,,11.08728675365612,0.5884628723973171,367,True,,3426.456746456289,4363.783133392662
368,2004-05-12,,,,,,,,,,133,,,,2004,,,368,,True,,11.19441390624999,0.6224828549248148,368,True,,3790.449129472633,4959.795850114559
369,2004-05-13,,,,,,,,,,134,,,,2004,,,369,,True,,11.30292404832056,0.6149158780143974,369,True,,4152.355695641888,5412.356113517782
370,2004-05-14,,,,,,,,,,135,,,,2004,,,370,,True,,11.572171742723764,0.5467702329731693,370,True,,4474.483077012386,5510.875740284517
371,2004-05-15,,,,,,,,,,136,,,,2004,,,371,,True,,11.785773690542461,0.240808823521542,371,True,,4664.902725296231,5335.1183705894155
372,2004-05-16,,,,,,,,,,137,,,,2004,,,372,,True,,11.740779247598116,0.7000911009195915,372,True,,4839.422007001001,5661.900020450859
373,2004-05-17,,,,,,,,,,138,,,,2004,,,373,,True,,11.718846409268895,0.7534715510840612,373,True,,5190.956923810162,6179.822263517038
374,2004-05-18,,,,,,,,,,139,,,,2004,,,374,,True,,11.832434268839222,0.9145286581746443,374,True,,5642.355035108115,6800.931761899941
375,2004-05-19,,,,,,,,,,140,,,,2004,,,375,,True,,12.051057094161385,0.7688173003605776,375,True,,6276.977077398581,7557.898274629977
376,2004-05-20,,,,,,,,,1900-05-21,141,5.0,May,3999.04079195946,2004,2004.386301369863,,376,8.293809809334793,True,,12.252457605399602,0.7037624843316327,376,False,3999.04079195946,3999.04079195946,0.1
377,2004-05-21,,,,,,,,,1900-05-22,142,5.0,May,4633.88338511787,2004,2004.3890410958904,,377,8.44115053961695,True,,12.460676984862687,0.48876457324661005,377,False,4633.88338511787,4633.88338511787,0.1
378,2004-05-22,,,,,,,,,1900-05-23,143,5.0,May,5118.25803269992,2004,2004.3917808219178,,378,8.540569432154584,True,,12.597111312572189,0.48647026541228444,378,False,5118.25803269992,5118.25803269992,0.1
379,2004-05-23,,,,,,,,,1900-05-24,144,5.0,May,5441.56613601631,2004,2004.3945205479451,,379,8.601822191066908,True,,12.45478803066266,0.7558467515065687,379,False,5441.56613601631,5441.56613601631,0.1
380,2004-05-24,,,,,,,,,1900-05-25,145,5.0,May,5684.11504424997,2004,2004.3972602739725,,380,8.645430729027993,True,,12.606890664141417,0.8516864757136301,380,False,5684.11504424997,5684.11504424997,0.1
381,2004-05-25,,,,,,,,,1900-05-26,146,5.0,May,5862.87774700371,2004,2004.4,,381,8.676395845135648,True,,12.923114703282819,0.8534677720755388,381,False,5862.87774700371,5862.87774700371,0.1
382,2004-05-26,,,,,,,,,1900-05-27,147,5.0,May,6399.13484913715,2004,2004.4027397260274,,382,8.763918080387826,True,,13.082559101786844,0.7216535492574062,382,False,6399.13484913715,6399.13484913715,0.1
383,2004-05-27,,,,,,,,,1900-05-28,148,5.0,May,7262.88520409446,2004,2004.4054794520548,,383,8.890532439904288,True,,13.120755166396101,0.8053506043449324,383,False,7262.88520409446,7262.88520409446,0.1
384,2004-05-28,,,,,,,,,1900-05-29,149,5.0,May,8162.86330057424,2004,2004.4082191780822,,384,9.007350281087229,True,,13.396960560972685,0.7982059895223598,384,False,8162.86330057424,8162.86330057424,0.1
385,2004-05-29,,,,,,,,,1900-05-30,150,5.0,May,10813.6032928715,2004,2004.4109589041095,,385,9.288560184681621,True,,13.567489861518238,0.965069713883503,385,False,10813.6032928715,10813.6032928715,0.1
386,2004-05-30,,,,,,,,,1900-05-31,151,5.0,May,15987.5095518611,2004,2004.4136986301369,,386,9.679563043345002,True,,13.867494759968112,1.1144230990039024,386,False,15987.5095518611,15987.5095518611,0.1
387,2004-05-31,,,,,,,,,1900-06-01,152,5.0,May,19738.4839144658,2004,2004.4164383561645,,387,9.890325507326027,True,,14.061992606031138,0.8282431670149581,387,False,19738.4839144658,19738.4839144658,0.1
388,2004-06-01,,,,,,,,,1900-06-02,153,6.0,June,20549.3709014385,2004,2004.4191780821918,,388,9.930585606387105,True,,14.136485766134065,0.7711352484294046,388,False,20549.3709014385,20549.3709014385,0.1
389,2004-06-02,,,,,,,,,1900-06-03,154,6.0,June,20941.520135764,2004,2004.4219178082192,,389,9.949489076620788,True,,14.049530258941063,0.6141427327691125,389,False,20941.520135764,20941.520135764,0.1
390,2004-06-03,,,,,,,,,1900-06-04,155,6.0,June,24342.8333613343,2004,2004.4246575342465,,390,10.09999276738107,True,,13.998542935673106,0.7641120250365284,390,False,24342.8333613343,24342.8333613343,0.1
391,2004-06-04,,,,,,,,,1900-06-05,156,6.0,June,29728.2565330227,2004,2004.427397260274,,391,10.29985327091644,True,,14.356256326880885,0.7280241355761534,391,False,29728.2565330227,29728.2565330227,0.1
392,2004-06-05,,,,,,,,,1900-06-06,157,6.0,June,31711.6572076554,2004,2004.4301369863015,,392,10.364439627524602,True,,14.345722912326387,0.9048813638052117,392,False,31711.6572076554,31711.6572076554,0.1
393,2004-06-06,,,,,,,,,1900-06-07,158,6.0,June,31568.9776299371,2004,2004.4328767123288,,393,10.359930196800134,True,,14.292114366512367,0.8835101107337499,393,False,31568.9776299371,31568.9776299371,0.1
394,2004-06-07,,,,,,,,,1900-06-08,159,6.0,June,35522.4241820451,2004,2004.4356164383562,,394,10.477919443145678,True,,14.56400088541668,0.7118147308250806,394,False,35522.4241820451,35522.4241820451,0.1
395,2004-06-08,,,,,,,,,1900-06-09,160,6.0,June,43380.3056768811,2004,2004.4383561643835,,395,10.67776083084938,True,,14.59195398831044,0.632636104368633,395,False,43380.3056768811,43380.3056768811,0.1
396,2004-06-09,,,,,,,,,1900-06-10,161,6.0,June,57015.5005595525,2004,2004.441095890411,,396,10.951078449489076,True,,14.78749823611111,0.5921119887547462,396,False,57015.5005595525,57015.5005595525,0.1
397,2004-06-10,,,,,,,,,1900-06-11,162,6.0,June,69605.1514904495,2004,2004.4438356164383,,397,11.150593859250865,True,,14.72576809405759,0.6734570643653007,397,False,69605.1514904495,69605.1514904495,0.1
398,2004-06-11,,,,,,,,,1900-06-12,163,6.0,June,85839.2728451567,2004,2004.4465753424658,,398,11.360231906219735,True,,14.928161135065741,0.7889409566209297,398,False,85839.2728451567,85839.2728451567,0.1
399,2004-06-12,,,,,,,,,1900-06-13,164,6.0,June,110039.384819916,2004,2004.4493150684932,,399,11.608593624509579,True,,15.199914888260967,0.8487471704578694,399,False,110039.384819916,110039.384819916,0.1
400,2004-06-13,,,,,,,,,1900-06-14,165,6.0,June,124109.678333363,2004,2004.4520547945206,,400,11.728920956333592,True,,15.354484475199405,0.5455025369709129,400,False,124109.678333363,124109.678333363,0.1
401,2004-06-14,,,,,,,,,1900-06-15,166,6.0,June,121060.17977502,2004,2004.454794520548,,401,11.704043054452175,True,,15.299569320783899,0.5342297041563514,401,False,121060.17977502,121060.17977502,0.1
402,2004-06-15,,,,,,,,,1900-06-16,167,6.0,June,136043.250431752,2004,2004.4575342465753,,402,11.82072813204175,True,,15.316032723332802,0.57327465047685,402,False,136043.250431752,136043.250431752,0.1
403,2004-06-16,,,,,,,,,1900-06-17,168,6.0,June,149468.212342918,2004,2004.4602739726026,,403,11.91483902273589,True,,15.448146425992899,0.6847606379801529,403,False,149468.212342918,149468.212342918,0.1
404,2004-06-17,,,,,,,,,1900-06-18,169,6.0,June,138134.533006385,2004,2004.4630136986302,,404,11.835983366113371,True,,15.677028536358312,0.4194556289213171,404,False,138134.533006385,138134.533006385,0.1
405,2004-06-18,,,,,,,,,1900-06-19,170,6.0,June,125121.710606228,2004,2004.4657534246576,,405,11.73704222741065,True,,15.895890195679673,0.3703979934181039,405,False,125121.710606228,125121.710606228,0.1
406,2004-06-19,,,,,,,,,1900-06-20,171,6.0,June,115317.39035061,2004,2004.468493150685,,406,11.65544352186231,True,,16.082007170672114,0.6354321737847812,406,False,115317.39035061,115317.39035061,0.1
407,2004-06-20,,,,,,,,,1900-06-21,172,6.0,June,130563.114803656,2004,2004.4712328767123,,407,11.77961202717175,True,,16.515216899793852,0.5874232158555419,407,False,130563.114803656,130563.114803656,0.1
408,2004-06-21,,,,,,,,,1900-06-22,173,6.0,June,145622.289005218,2004,2004.4739726027397,,408,11.888771486855635,True,,16.472342657796684,1.022164152956048,408,False,145622.289005218,145622.289005218,0.1
409,2004-06-22,,,,,,,,,1900-06-23,174,6.0,June,126255.647501162,2004,2004.4767123287672,,409,11.7460640788196,True,,16.667057209898164,0.6212713335808819,409,False,126255.647501162,126255.647501162,0.1
410,2004-06-23,,,,,,,,,1900-06-24,175,6.0,June,101364.970611388,2004,2004.4794520547946,,410,11.526482852973658,True,,16.709238350819685,0.7669463435604624,410,False,101364.970611388,101364.970611388,0.1
411,2004-06-24,,,,,,,,,1900-06-25,176,6.0,June,80055.8435326405,2004,2004.482191780822,,411,11.29047971429452,True,,16.784493729782664,0.6166029028193387,411,False,80055.8435326405,80055.8435326405,0.1
412,2004-06-25,,,,,,,,,1900-06-26,177,6.0,June,60590.6998769734,2004,2004.4849315068493,,412,11.011896692903406,True,,16.96097707526357,0.6583149639262259,412,False,60590.6998769734,60590.6998769734,0.1
413,2004-06-26,,,,,,,,,1900-06-27,178,6.0,June,40083.1190704341,2004,2004.4876712328767,,413,10.598710553849456,True,,17.05769509910149,0.5873864157700329,413,False,40083.1190704341,40083.1190704341,0.1
414,2004-06-27,,,,,,,,,1900-06-28,179,6.0,June,46981.4435410511,2004,2004.490410958904,,414,10.757507984455431,True,,17.223862241243708,0.6484485885930671,414,False,46981.4435410511,46981.4435410511,0.1
415,2004-06-28,,,,,,,,,1900-06-29,180,6.0,June,70623.2182091609,2004,2004.4931506849316,,415,11.16511423923365,True,,17.30544158614997,0.8537818417809854,415,False,70623.2182091609,70623.2182091609,0.1
416,2004-06-29,,,,,1.589539640543745,0.652129764,0.3543065625,3.4146940874036,1900-06-30,181,6.0,June,81967.9148996305,2004,2004.495890410959,,416,11.314083167963904,True,,17.279624406250008,0.7318545644959347,416,False,81967.9148996305,81967.9148996305,0.1
417,2004-06-30,,,,,,,,,1900-07-01,182,6.0,June,71907.6682680142,2004,2004.4986301369863,,417,11.183138189872222,True,,17.48362036150947,0.7106556061459731,417,False,71907.6682680142,71907.6682680142,0.1
418,2004-07-01,,,,,,,,,1900-07-02,183,7.0,July,59486.5022566299,2004,2004.5013698630137,,418,10.993504712968976,True,,17.684821345217436,0.6566675880919312,418,False,59486.5022566299,59486.5022566299,0.1
419,2004-07-02,,,,,,,,,1900-07-03,184,7.0,July,55928.8456519377,2004,2004.504109589041,,419,10.931835548445441,True,,17.963124582079267,0.8665547116521336,419,False,55928.8456519377,55928.8456519377,0.1
420,2004-07-03,,,,,,,,,1900-07-04,185,7.0,July,53276.7343942462,2004,2004.5068493150684,,420,10.883255011936594,True,,18.10594737847223,0.6696592777662707,420,False,53276.7343942462,53276.7343942462,0.1
421,2004-07-04,,,,,,,,,1900-07-05,186,7.0,July,50260.5475917074,2004,2004.509589041096,,421,10.824975706217447,True,,18.08604556554632,0.762441943125031,421,False,50260.5475917074,50260.5475917074,0.1
422,2004-07-05,,,,,,,,,1900-07-06,187,7.0,July,46780.5354658023,2004,2004.5123287671233,,422,10.753222486541285,True,,18.210190561722808,1.1250190669942648,422,False,46780.5354658023,46780.5354658023,0.1
423,2004-07-06,,,,,,,,,1900-07-07,188,7.0,July,45173.5582554465,2004,2004.5150684931507,,423,10.71826720029584,True,,18.23236630915462,1.024254802473737,423,False,45173.5582554465,45173.5582554465,0.1
424,2004-07-07,,,,,,,,,1900-07-08,189,7.0,July,48438.5043544512,2004,2004.517808219178,,424,10.788050320940371,True,,18.45164369138084,0.9722093208878908,424,False,48438.5043544512,48438.5043544512,0.1
425,2004-07-08,,,,,,,,,1900-07-09,190,7.0,July,50523.0100852857,2004,2004.5205479452054,,425,10.830184156741856,True,,18.777096288344314,0.9449825818761889,425,False,50523.0100852857,50523.0100852857,0.1
426,2004-07-09,,,,,,,,,1900-07-10,191,7.0,July,47035.4181147054,2004,2004.5232876712328,,426,10.758656173804308,True,,18.86337625771244,0.9075465650173863,426,False,47035.4181147054,47035.4181147054,0.1
427,2004-07-10,,,,,,,,,1900-07-11,192,7.0,July,45457.8462763671,2004,2004.5260273972603,,427,10.72454072004947,True,,18.898934492628165,0.7229591235335345,427,False,45457.8462763671,45457.8462763671,0.1
428,2004-07-11,,,,,,,,,1900-07-12,193,7.0,July,46316.0936417792,2004,2004.5287671232877,,428,10.743244774532071,True,,19.06112513600663,0.8386995690031571,428,False,46316.0936417792,46316.0936417792,0.1
429,2004-07-12,,,,,,,,,1900-07-13,194,7.0,July,40542.3176415214,2004,2004.531506849315,,429,10.61010158762501,True,,19.058395956675174,1.2067034746622982,429,False,40542.3176415214,40542.3176415214,0.1
430,2004-07-13,,,,,,,,,1900-07-14,195,7.0,July,29782.1563468105,2004,2004.5342465753424,,430,10.3016647128446,True,,19.166083737712412,1.1909828058604195,430,False,29782.1563468105,29782.1563468105,0.1
431,2004-07-14,,,,,,,,,1900-07-15,196,7.0,July,26173.5481777673,2004,2004.5369863013698,,431,10.172504568212565,True,,19.163480709438318,0.993481271632129,431,False,26173.5481777673,26173.5481777673,0.1
432,2004-07-15,,,,,,,,,1900-07-16,197,7.0,July,26675.958132055,2004,2004.5397260273974,,432,10.191517994252353,True,,19.11513642374864,0.9204242617551276,432,False,26675.958132055,26675.958132055,0.1
433,2004-07-16,,,,,,,,,1900-07-17,198,7.0,July,27138.7446671434,2004,2004.5424657534247,,433,10.20871767834503,True,,19.55238760046283,1.0501394563119948,433,False,27138.7446671434,27138.7446671434,0.1
434,2004-07-17,,,,,,,,,1900-07-18,199,7.0,July,29650.7637619765,2004,2004.545205479452,,434,10.297243163351325,True,,19.76846548827167,0.9715081837929551,434,False,29650.7637619765,29650.7637619765,0.1
435,2004-07-18,,,,,,,,,1900-07-19,200,7.0,July,31977.3825826509,2004,2004.5479452054794,,435,10.37278413759286,True,,19.54337688202,0.9601569205849367,435,False,31977.3825826509,31977.3825826509,0.1
436,2004-07-19,,,,,,,,,1900-07-20,201,7.0,July,32704.810484805,2004,2004.5506849315068,,436,10.395277455692849,True,,19.621091183645635,0.9521034384721486,436,False,32704.810484805,32704.810484805,0.1
437,2004-07-20,,,,,,,,,1900-07-21,202,7.0,July,27810.3755874006,2004,2004.5534246575342,,437,10.233164452616878,True,,19.63093696280113,0.744370633022827,437,False,27810.3755874006,27810.3755874006,0.1
438,2004-07-21,,,,,,,,,1900-07-22,203,7.0,July,24442.217889342,2004,2004.5561643835617,,438,10.104067157504566,True,,19.604465345686453,0.8481040490021977,438,False,24442.217889342,24442.217889342,0.1
439,2004-07-22,,,,,,,,,1900-07-23,204,7.0,July,28790.2092750361,2004,2004.558904109589,,439,10.267790652598077,True,,19.41503006558641,0.5203778199657424,439,False,28790.2092750361,28790.2092750361,0.1
440,2004-07-23,,,,,,,,,1900-07-24,205,7.0,July,33848.5041870413,2004,2004.5616438356165,,440,10.429650087911787,True,,19.52250328945078,0.7317701179208641,440,False,33848.5041870413,33848.5041870413,0.1
441,2004-07-24,,,,,,,,,1900-07-25,206,7.0,July,33491.2116799521,2004,2004.5643835616438,,441,10.41903834548467,True,,19.60762172839507,0.7465532972688845,441,False,33491.2116799521,33491.2116799521,0.1
442,2004-07-25,,,,,,,,,1900-07-26,207,7.0,July,29965.6990082423,2004,2004.5671232876712,,442,10.307808640110352,True,,19.736059946702003,0.4634308288856864,442,False,29965.6990082423,29965.6990082423,0.1
443,2004-07-26,,,,,,,,,,208,,,,2004,,,443,,True,,19.960108788514965,0.45026234924691266,443,True,28909.047268765444,28909.047268765444,45658.45637070861
444,2004-07-27,,,,,0.61878507435453,0.051932310144,0.418816160714286,6.30933419023136,1900-07-28,209,7.0,July,,2004,2004.572602739726,,444,,True,,20.011297898735855,0.4608211200650154,444,True,31027.120621687027,31027.120621687027,46184.94886603495
445,2004-07-28,,,,,,,,,,210,,,,2004,,,445,,True,,20.08557350529262,0.4788508057968365,445,True,35600.96734159311,35600.96734159311,50637.308551529466
